sample-id	Target	Harvest_ID	Block_row_column	Sp_speed	Stress	Speed	Block	Rows	Columns	root_weight	Nucleic_Acid_ngul	Plate_name	Plate_postion	Plate_row	Plate_column	GQ_submission_order	sample_type	greenhouse_compartment	greenhouse_table	Sp_full_name	Sp_abb_name	Sp_Tribe	Sp_Lineage_Walden	Sp_Family	Sp_Guest	Roots	Shoot_.DryWeight	Rainbow	Broken	Flowering	soil_moisture	Missing	Notes_1	Notes_2	Rainbow.batch	barcode	Amplicon_concentation_ngul
278_ITS	ITS	278	6.2.4	F2	SA	Fast	6	2	4	5.33	79.6	F1_F2	B11	B	11	82	rhizoplane	2.12	5_6	Pisum_sativum	Ps	Fabeae	Fabaceae	Fabaceae	yes	1	0.988	0	0	0	normal	0	Root with nodules			VAL12505804-B11	27.369
279_ITS	ITS	279	7.6.5	F2	SA	Fast	7	6	5	2.91	89.1	F1_F2	C11	C	11	83	rhizoplane	2.12	7_8	Pisum_sativum	Ps	Fabeae	Fabaceae	Fabaceae	yes	1		1	0	0	normal	0	Root with nodules		Agros 6-10_Sept	VAL12505804-C11	26.206
281_ITS	ITS	281	9.4.7	F2	SA	Fast	9	4	7	3.54	108.4	F1_F2	D11	D	11	84	rhizoplane	2.1	9_10	Pisum_sativum	Ps	Fabeae	Fabaceae	Fabaceae	yes	1		1	0	0	normal	0	Root with nodules		PPH 1st batch	VAL12505804-D11	26.404
282_ITS	ITS	282	10.5.14	F2	SA	Fast	10	5	14	3.11	57.2	F1_F2	E11	E	11	85	rhizoplane	2.1	9_10	Pisum_sativum	Ps	Fabeae	Fabaceae	Fabaceae	yes	1	1.09	0	0	0	normal	0	Root with nodules			VAL12505804-E11	27.366
283_ITS	ITS	283	11.1.3	F2	SA	Fast	11	1	3	8.13	61.3	F1_F2	F11	F	11	86	rhizoplane	2.1	11_12	Pisum_sativum	Ps	Fabeae	Fabaceae	Fabaceae	yes	1	1.057	0	0	0	normal	0	Root with nodules			VAL12505804-F11	27.815
284_ITS	ITS	284	12.1.9	F2	SA	Fast	12	1	9	4.54	97.5	F1_F2	G11	G	11	87	rhizoplane	2.1	11_12	Pisum_sativum	Ps	Fabeae	Fabaceae	Fabaceae	yes	1	1.02	0	0	0	normal	0	Root with nodules			VAL12505804-G11	27.416
285_ITS	ITS	285	13.4.16	F2	SA	Fast	13	4	16	5.07	77	F1_F2	H11	H	11	88	rhizoplane	2.1	13_14	Pisum_sativum	Ps	Fabeae	Fabaceae	Fabaceae	yes	1	0.924	0	0	0	normal	0	Root with nodules			VAL12505804-H11	26.243
286_ITS	ITS	286	14.2.8	F2	SA	Fast	14	2	8	4.66	99.8	F1_F2	A12	A	12	89	rhizoplane	2.1	13_14	Pisum_sativum	Ps	Fabeae	Fabaceae	Fabaceae	yes	1		1	0	0	dry	0	Root with nodules		PPH 17-21_June	VAL12505804-A12	29.42
287_ITS	ITS	287	15.5.6	F2	SA	Fast	15	5	6	5.11	50.8	F1_F2	B12	B	12	90	rhizoplane	2.1	15_16	Pisum_sativum	Ps	Fabeae	Fabaceae	Fabaceae	yes	1		1	0	0	normal	0	Root with nodules		PPH 1st batch	VAL12505804-B12	26.799
Blank_F2_ITS	ITS	Blank_F2	Blank	F2	Blank	Fast	Blank	Blank	Blank	Blank	6.2	F1_F2	C12	C	12	91	Blank	2.1	15_16	Pisum_sativum	Ps	Fabeae	Fabaceae	Fabaceae	yes											VAL12505804-C12	3.453
262_ITS	ITS	262	6.6.17	F2	MeJA	Fast	6	6	17	10.14	72.3	F1_F2	D12	D	12	92	rhizoplane	2.12	5_6	Pisum_sativum	Ps	Fabeae	Fabaceae	Fabaceae	yes	1	0.872	0	0	0	normal	0	Root with nodules			VAL12505804-D12	24.529
1393_ITS	ITS	1393	1.4.8	F10	Control	Fast	1	4	8	0.1440625	57.8	F10_F3	A1	A	1	93	rhizoplane	2.12	1_2	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.197	0	0	0	normal	0				VAL12505805-A01	25.797
1394_ITS	ITS	1394	2.3.15	F10	Control	Fast	2	3	15	0.1740625	44.3	F10_F3	B1	B	1	94	rhizoplane	2.12	1_2	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.218	0	0	0	normal	0				VAL12505805-B01	26.731
1395_ITS	ITS	1395	3.3.1	F10	Control	Fast	3	3	1	0.2240625	61.3	F10_F3	C1	C	1	95	rhizoplane	2.12	3_4	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.238	0	0	0	normal	0				VAL12505805-C01	26.669
1396_ITS	ITS	1396	4.2.13	F10	Control	Fast	4	2	13	0.3940625	101.6	F10_F3	D1	D	1	96	rhizoplane	2.12	3_4	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.35	0	1	0	normal	0				VAL12505805-D01	26.164
1397_ITS	ITS	1397	5.5.7	F10	Control	Fast	5	5	7	0.3740625	97.1	F10_F3	E1	E	1	97	rhizoplane	2.12	5_6	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.373	0	0	0	normal	0				VAL12505805-E01	29.55
1398_ITS	ITS	1398	6.3.2	F10	Control	Fast	6	3	2	0.6140625	59.8	F10_F3	F1	F	1	98	rhizoplane	2.12	5_6	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.341	0	1	0	wet	0	2 broken leaves			VAL12505805-F01	34.478
1399_ITS	ITS	1399	7.2.17	F10	Control	Fast	7	2	17	0.4340625	39.6	F10_F3	G1	G	1	99	rhizoplane	2.12	7_8	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.232	0	1	0	normal	0	2 broken leaves			VAL12505805-G01	26.932
1400_ITS	ITS	1400	8.1.16	F10	Control	Fast	8	1	16	0.8540625	74.4	F10_F3	H1	H	1	100	rhizoplane	2.12	7_8	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1		1	1	0	normal	0			PPH 1st batch	VAL12505805-H01	30.418
1401_ITS	ITS	1401	9.3.3	F10	Control	Fast	9	3	3	0.6840625	79.6	F10_F3	A2	A	2	101	rhizoplane	2.1	9_10	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.338	0	0	0	normal	0			PPH 1st batch	VAL12505805-A02	32.025
1402_ITS	ITS	1402	10.6.5	F10	Control	Fast	10	6	5	0.5440625	59.2	F10_F3	B2	B	2	102	rhizoplane	2.1	9_10	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0			PPH 1st batch	VAL12505805-B02	31.152
1403_ITS	ITS	1403	11.2.12	F10	Control	Fast	11	2	12	0.5240625	54.4	F10_F3	C2	C	2	103	rhizoplane	2.1	11_12	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.295	0	0	0	normal	0				VAL12505805-C02	27.132
1404_ITS	ITS	1404	12.2.6	F10	Control	Fast	12	2	6	0.6140625	57.2	F10_F3	D2	D	2	104	rhizoplane	2.1	11_12	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.193	0	0	0	normal	0				VAL12505805-D02	28.705
1405_ITS	ITS	1405	13.5.14	F10	Control	Fast	13	5	14	0.3640625	108.6	F10_F3	E2	E	2	105	rhizoplane	2.1	13_14	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.285	0	0	0	normal	0				VAL12505805-E02	28.006
1406_ITS	ITS	1406	14.5.4	F10	Control	Fast	14	5	4	0.4240625	84.3	F10_F3	F2	F	2	106	rhizoplane	2.1	13_14	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0			PPH 1st batch	VAL12505805-F02	35.748
1407_ITS	ITS	1407	15.1.9	F10	Control	Fast	15	1	9	0.5540625	58.1	F10_F3	G2	G	2	107	rhizoplane	2.1	15_16	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.309	0	0	0	normal	0				VAL12505805-G02	26.813
1408_ITS	ITS	1408	16.1.11	F10	Control	Fast	16	1	11	0.5140625	46.4	F10_F3	H2	H	2	108	rhizoplane	2.1	15_16	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0			PPH 17-21_June	VAL12505805-H02	27.505
1409_ITS	ITS	1409	1.2.2	F10	MeJA	Fast	1	2	2	0.2040625	55.3	F10_F3	A3	A	3	109	rhizoplane	2.12	1_2	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.16	0	0	0	normal	0				VAL12505805-A03	28.218
1410_ITS	ITS	1410	2.4.5	F10	MeJA	Fast	2	4	5	0.2740625	96.5	F10_F3	B3	B	3	110	rhizoplane	2.12	1_2	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.178	0	1	0	normal	0				VAL12505805-B03	27.282
1411_ITS	ITS	1411	3.3.13	F10	MeJA	Fast	3	3	13	0.1940625	53.1	F10_F3	C3	C	3	111	rhizoplane	2.12	3_4	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.144	0	0	0	normal	0				VAL12505805-C03	28.427
1412_ITS	ITS	1412	4.2.17	F10	MeJA	Fast	4	2	17	0.4140625	107.4	F10_F3	D3	D	3	112	rhizoplane	2.12	3_4	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.212	0	0	0	normal	0				VAL12505805-D03	28.801
1413_ITS	ITS	1413	5.4.9	F10	MeJA	Fast	5	4	9	0.0840625	41.6	F10_F3	E3	E	3	113	rhizoplane	2.12	5_6	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.095	0	0	0	normal	0	Senescence lower leaves		PPH 1st batch	VAL12505805-E03	30.7
1414_ITS	ITS	1414	6.4.14	F10	MeJA	Fast	6	4	14	0.2740625	46.2	F10_F3	F3	F	3	114	rhizoplane	2.12	5_6	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.18	0	0	0	normal	0				VAL12505805-F03	31.714
1415_ITS	ITS	1415	7.1.16	F10	MeJA	Fast	7	1	16	0.0640625	48.6	F10_F3	G3	G	3	115	rhizoplane	2.12	7_8	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.121	0	0	0	normal	0	Senescence lower leaves			VAL12505805-G03	28.658
1416_ITS	ITS	1416	8.4.11	F10	MeJA	Fast	8	4	11	0.1940625	56.8	F10_F3	H3	H	3	116	rhizoplane	2.12	7_8	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0			PPH 1st batch	VAL12505805-H03	25.532
1417_ITS	ITS	1417	9.4.3	F10	MeJA	Fast	9	4	3	0.1940625	65.4	F10_F3	A4	A	4	117	rhizoplane	2.1	9_10	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.152	0	0	0	normal	0				VAL12505805-A04	28.62
1418_ITS	ITS	1418	10.6.4	F10	MeJA	Fast	10	6	4	0.3340625	93.4	F10_F3	B4	B	4	118	rhizoplane	2.1	9_10	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0			Agros 6-10_Sept	VAL12505805-B04	32.558
1419_ITS	ITS	1419	11.1.7	F10	MeJA	Fast	11	1	7	0.3140625	88.2	F10_F3	C4	C	4	119	rhizoplane	2.1	11_12	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.204	0	0	0	normal	0	Senescence lower leaves			VAL12505805-C04	28.468
1420_ITS	ITS	1420	12.2.15	F10	MeJA	Fast	12	2	15	0.3240625	64.8	F10_F3	D4	D	4	120	rhizoplane	2.1	11_12	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.158	0	0	0	normal	0				VAL12505805-D04	27.675
1421_ITS	ITS	1421	13.1.12	F10	MeJA	Fast	13	1	12	0.1440625	41.3	F10_F3	E4	E	4	121	rhizoplane	2.1	13_14	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.112	0	0	0	normal	0	Senescence lower leaves			VAL12505805-E04	27.22
1422_ITS	ITS	1422	14.5.1	F10	MeJA	Fast	14	5	1	0.2040625	45.7	F10_F3	F4	F	4	122	rhizoplane	2.1	13_14	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0			PPH 1st batch	VAL12505805-F04	28.435
1423_ITS	ITS	1423	15.3.10	F10	MeJA	Fast	15	3	10	0.2540625	62.4	F10_F3	G4	G	4	123	rhizoplane	2.1	15_16	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.201	0	0	0	normal	0				VAL12505805-G04	27.026
1424_ITS	ITS	1424	16.5.8	F10	MeJA	Fast	16	5	8	0.2040625	70.6	F10_F3	H4	H	4	124	rhizoplane	2.1	15_16	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0			PPH 1st batch	VAL12505805-H04	28.539
1425_ITS	ITS	1425	1.3.5	F10	SA	Fast	1	3	5	0.8040625	113.2	F10_F3	A5	A	5	125	rhizoplane	2.12	1_2	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.213	0	0	0	normal	0				VAL12505805-A05	25.753
1426_ITS	ITS	1426	2.4.7	F10	SA	Fast	2	4	7	0.7040625	124.7	F10_F3	B5	B	5	126	rhizoplane	2.12	1_2	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.389	0	0	0	normal	0				VAL12505805-B05	28.336
1427_ITS	ITS	1427	3.5.1	F10	SA	Fast	3	5	1	1.4840625	99.7	F10_F3	C5	C	5	127	rhizoplane	2.12	3_4	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.544	0	0	0	normal	0				VAL12505805-C05	26.828
1428_ITS	ITS	1428	4.3.6	F10	SA	Fast	4	3	6	0.6640625	82.8	F10_F3	D5	D	5	128	rhizoplane	2.12	3_4	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.435	0	0	0	normal	0			PPH 1st batch	VAL12505805-D05	25.268
1429_ITS	ITS	1429	5.5.9	F10	SA	Fast	5	5	9	1.1540625	88.2	F10_F3	E5	E	5	129	rhizoplane	2.12	5_6	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.519	0	0	0	normal	0				VAL12505805-E05	25.849
1430_ITS	ITS	1430	6.1.3	F10	SA	Fast	6	1	3	0.8540625	98.1	F10_F3	F5	F	5	130	rhizoplane	2.12	5_6	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.533	0	0	0	normal	0				VAL12505805-F05	29.211
1431_ITS	ITS	1431	7.3.11	F10	SA	Fast	7	3	11	0.5540625	61.1	F10_F3	G5	G	5	131	rhizoplane	2.12	7_8	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.331	0	0	0	normal	0				VAL12505805-G05	29.205
1432_ITS	ITS	1432	8.3.16	F10	SA	Fast	8	3	16	1.2940625	73.6	F10_F3	H5	H	5	132	rhizoplane	2.12	7_8	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1		1	1	0	normal	0			PPH 1st batch	VAL12505805-H05	27.418
1433_ITS	ITS	1433	9.2.13	F10	SA	Fast	9	2	13	0.5640625	122.8	F10_F3	A6	A	6	133	rhizoplane	2.1	9_10	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.305	0	0	0	normal	0				VAL12505805-A06	20.423
1434_ITS	ITS	1434	10.4.10	F10	SA	Fast	10	4	10	0.5340625	105.5	F10_F3	B6	B	6	134	rhizoplane	2.1	9_10	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0			PPH 1st batch	VAL12505805-B06	26.759
1435_ITS	ITS	1435	11.5.15	F10	SA	Fast	11	5	15	0.4940625	86.4	F10_F3	C6	C	6	135	rhizoplane	2.1	11_12	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.435	0	0	0	normal	0				VAL12505805-C06	32.148
1436_ITS	ITS	1436	12.2.17	F10	SA	Fast	12	2	17	1.1840625	181.3	F10_F3	D6	D	6	136	rhizoplane	2.1	11_12	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.403	0	0	0	normal	0				VAL12505805-D06	2.88
1437_ITS	ITS	1437	13.6.2	F10	SA	Fast	13	6	2	0.5340625	60.4	F10_F3	E6	E	6	137	rhizoplane	2.1	13_14	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.297	0	0	0	normal	0				VAL12505805-E06	27.82
1438_ITS	ITS	1438	14.5.8	F10	SA	Fast	14	5	8	0.3640625	97.4	F10_F3	F6	F	6	138	rhizoplane	2.1	13_14	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0			Agros 6-10_Sept	VAL12505805-F06	32.775
1439_ITS	ITS	1439	15.2.12	F10	SA	Fast	15	2	12	0.3540625	93.8	F10_F3	G6	G	6	139	rhizoplane	2.1	15_16	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1	0.278	0	0	0	normal	0				VAL12505805-G06	26.073
1440_ITS	ITS	1440	16.5.14	F10	SA	Fast	16	5	14	0.5240625	59.1	F10_F3	H6	H	6	140	rhizoplane	2.1	15_16	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0			PPH 1st batch	VAL12505805-H06	26.998
Blank_F10_ITS	ITS	Blank_F10	Blank	F10	Blank	Fast	Blank	Blank	Blank	Blank	6.2	F10_F3	A7	A	7	141	Blank	2.1	15_16	Berteroa_incana	Bi	Alysseae	lineage_II	Brassicaceae	no											VAL12505805-A07	24.898
385_ITS	ITS	385	1.5.10	F3	Control	Fast	1	5	10	4.32	41.1	F10_F3	B7	B	7	142	rhizoplane	2.12	1_2	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1		1	0	0	normal	0			PPH 1st batch	VAL12505805-B07	43.565
388_ITS	ITS	388	4.3.4	F3	Control	Fast	4	3	4	6.5	44	F10_F3	C7	C	7	143	rhizoplane	2.12	3_4	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1		1	0	0	normal	0			PPH 1st batch	VAL12505805-C07	39.517
389_ITS	ITS	389	5.1.12	F3	Control	Fast	5	1	12	7.54	32.7	F10_F3	D7	D	7	144	rhizoplane	2.12	5_6	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1	0.663	0	0	0	normal	0				VAL12505805-D07	51.391
392_ITS	ITS	392	8.5.13	F3	Control	Fast	8	5	13	9.56	41.4	F10_F3	E7	E	7	145	rhizoplane	2.12	7_8	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1	0.82	0	0	0	normal	0				VAL12505805-E07	25.768
393_ITS	ITS	393	9.6.6	F3	Control	Fast	9	6	6	8.64	40.4	F10_F3	F7	F	7	146	rhizoplane	2.1	9_10	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1	0.607	0	0	0	normal	0				VAL12505805-F07	32.188
396_ITS	ITS	396	12.6.11	F3	Control	Fast	12	6	11	7.46	33.9	F10_F3	G7	G	7	147	rhizoplane	2.1	11_12	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1		1	0	0	normal	0				VAL12505805-G07	32.834
397_ITS	ITS	397	13.3.15	F3	Control	Fast	13	3	15	4.53	32.3	F10_F3	H7	H	7	148	rhizoplane	2.1	13_14	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1		1	0	0	normal	0			PPH 17-21_June	VAL12505805-H07	39.9
400_ITS	ITS	400	16.2.3	F3	Control	Fast	16	2	3	7.53	40.7	F10_F3	A8	A	8	149	rhizoplane	2.1	15_16	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1	0.803	0	0	0	normal	0				VAL12505805-A08	28.532
401_ITS	ITS	401	1.2.13	F3	MeJA	Fast	1	2	13	5.4	43.4	F10_F3	B8	B	8	150	rhizoplane	2.12	1_2	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1		1	0	0	normal	0			PPH 1st batch	VAL12505805-B08	41.676
404_ITS	ITS	404	4.2.12	F3	MeJA	Fast	4	2	12	4.12	36.2	F10_F3	C8	C	8	151	rhizoplane	2.12	3_4	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1		1	0	0	normal	0			Agros 6-10_Sept	VAL12505805-C08	36.579
405_ITS	ITS	405	5.5.15	F3	MeJA	Fast	5	5	15	5.58	42.7	F10_F3	D8	D	8	152	rhizoplane	2.12	5_6	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1	0.794	0	0	0	normal	0				VAL12505805-D08	47.929
408_ITS	ITS	408	8.5.11	F3	MeJA	Fast	8	5	11	5.61	43.7	F10_F3	E8	E	8	153	rhizoplane	2.12	7_8	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1	0.716	0	0	0	normal	0				VAL12505805-E08	28.308
409_ITS	ITS	409	9.6.17	F3	MeJA	Fast	9	6	17	8.19	32.2	F10_F3	F8	F	8	154	rhizoplane	2.1	9_10	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1	0.99	0	0	0	normal	0				VAL12505805-F08	45.212
412_ITS	ITS	412	12.1.7	F3	MeJA	Fast	12	1	7	4.42	31.9	F10_F3	G8	G	8	155	rhizoplane	2.1	11_12	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1		1	0	0	normal	0			PPH 1st batch	VAL12505805-G08	32.385
413_ITS	ITS	413	13.4.4	F3	MeJA	Fast	13	4	4	6.71	29.3	F10_F3	H8	H	8	156	rhizoplane	2.1	13_14	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1		1	0	0	normal	0				VAL12505805-H08	30.446
417_ITS	ITS	417	1.2.3	F3	SA	Fast	1	2	3	5.92	37.3	F10_F3	A9	A	9	157	rhizoplane	2.12	1_2	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1		1	0	0	normal	0			PPH 1st batch	VAL12505805-A09	33.069
420_ITS	ITS	420	4.1.12	F3	SA	Fast	4	1	12	9.95	37.7	F10_F3	B9	B	9	158	rhizoplane	2.12	3_4	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1		1	0	0	normal	0	Milworm in the soil		PPH 1st batch	VAL12505805-B09	29.394
421_ITS	ITS	421	5.2.10	F3	SA	Fast	5	2	10	6.68	35.3	F10_F3	C9	C	9	159	rhizoplane	2.12	5_6	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1	0.742	0	0	0	normal	0				VAL12505805-C09	30.659
424_ITS	ITS	424	8.1.17	F3	SA	Fast	8	1	17	5.78	42.4	F10_F3	D9	D	9	160	rhizoplane	2.12	7_8	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1	0.635	0	0	0	normal	0				VAL12505805-D09	29.866
425_ITS	ITS	425	9.5.7	F3	SA	Fast	9	5	7	4.97	41.2	F10_F3	E9	E	9	161	rhizoplane	2.1	9_10	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1	0.732	0	0	0	normal	0				VAL12505805-E09	2.97
428_ITS	ITS	428	12.4.5	F3	SA	Fast	12	4	5	6.09	43.6	F10_F3	F9	F	9	162	rhizoplane	2.1	11_12	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1		1	1	0	normal	0			PPH 1st batch	VAL12505805-F09	3.176
429_ITS	ITS	429	13.6.16	F3	SA	Fast	13	6	16	13.85	45.8	F10_F3	G9	G	9	163	rhizoplane	2.1	13_14	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1		1	0	0	wet	0			PPH 1st batch	VAL12505805-G09	2.793
432_ITS	ITS	432	16.4.15	F3	SA	Fast	16	4	15	3.01	24.3	F10_F3	H9	H	9	164	rhizoplane	2.1	15_16	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes	1	0.286	0	0	0	normal	0				VAL12505805-H09	31.318
Blank_F3_ITS	ITS	Blank_F3	Blank	F3	Blank	Fast	Blank	Blank	Blank	Blank	4.5	F10_F3	A10	A	10	165	Blank	2.1	15_16	Zea_mays	Zm	Andropogoneae	Poaceae	Poaceae	yes											VAL12505805-A10	3.126
529_ITS	ITS	529	1.1.11	F4	Control	Fast	1	1	11	0.1040625	27.3	F4_M8	A1	A	1	166	rhizoplane	2.12	1_2	Arabidopsis_thaliana	At	Camelineae	lineage_I	Brassicaceae	yes	1	0.096	0	0	1	normal	0				VAL12505807-A01	27.103
530_ITS	ITS	530	2.4.2	F4	Control	Fast	2	4	2	0.1540625	32.8	F4_M8	B1	B	1	167	rhizoplane	2.12	1_2	Arabidopsis_thaliana	At	Camelineae	lineage_I	Brassicaceae	yes	1		1	0	1	normal	0			PPH 1st batch	VAL12505807-B01	23.965
531_ITS	ITS	531	3.6.1	F4	Control	Fast	3	6	1	0.1840625	47.9	F4_M8	C1	C	1	168	rhizoplane	2.12	3_4	Arabidopsis_thaliana	At	Camelineae	lineage_I	Brassicaceae	yes	1	0.109	0	0	1	normal	0				VAL12505807-C01	33.981
532_ITS	ITS	532	4.5.6	F4	Control	Fast	4	5	6	0.0940625	23.9	F4_M8	D1	D	1	169	rhizoplane	2.12	3_4	Arabidopsis_thaliana	At	Camelineae	lineage_I	Brassicaceae	yes	1	0.081	0	0	1	normal	0				VAL12505807-D01	27.29
533_ITS	ITS	533	5.5.13	F4	Control	Fast	5	5	13	0.1140625	34.9	F4_M8	E1	E	1	170	rhizoplane	2.12	5_6	Arabidopsis_thaliana	At	Camelineae	lineage_I	Brassicaceae	yes	1	0.056	0	0	1	normal	0				VAL12505807-E01	24.66
534_ITS	ITS	534	6.1.12	F4	Control	Fast	6	1	12	0.0240625	13.3	F4_M8	F1	F	1	171	rhizoplane	2.12	5_6	Arabidopsis_thaliana	At	Camelineae	lineage_I	Brassicaceae	yes	1		1	0	1	normal	0			PPH 1st batch	VAL12505807-F01	23.177
535_ITS	ITS	535	7.6.10	F4	Control	Fast	7	6	10	0.0140625	24	F4_M8	G1	G	1	172	rhizoplane	2.12	7_8	Arabidopsis_thaliana	At	Camelineae	lineage_I	Brassicaceae	yes	1	0.128	0	0	1	normal	0				VAL12505807-G01	23.607
536_ITS	ITS	536	8.2.9	F4	Control	Fast	8	2	9	0.0640625	30.1	F4_M8	H1	H	1	173	rhizoplane	2.12	7_8	Arabidopsis_thaliana	At	Camelineae	lineage_I	Brassicaceae	yes	1	0.135	0	0	1	normal	0				VAL12505807-H01	33.814
537_ITS	ITS	537	9.2.16	F4	Control	Fast	9	2	16	0.1840625	64.5	F4_M8	A2	A	2	174	rhizoplane	2.1	9_10	Arabidopsis_thaliana	At	Camelineae	lineage_I	Brassicaceae	yes	1	0.148	0	0	1	normal	0				VAL12505807-A02	41.13
538_ITS	ITS	538	10.2.17	F4	Control	Fast	10	2	17	0.0840625	22.8	F4_M8	B2	B	2	175	rhizoplane	2.1	9_10	Arabidopsis_thaliana	At	Camelineae	lineage_I	Brassicaceae	yes	1		1	0	1	normal	0			PPH 17-21_June	VAL12505807-B02	24.283
539_ITS	ITS	539	11.4.14	F4	Control	Fast	11	4	14	0.1240625	36.9	F4_M8	C2	C	2	176	rhizoplane	2.1	11_12	Arabidopsis_thaliana	At	Camelineae	lineage_I	Brassicaceae	yes	1	0.168	0	0	1	normal	0				VAL12505807-C02	22.114
